,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Outlier
401,CA-2017-108987,2017-09-08,2017-09-10,second class,AG-10675,anna gayman,consumer,houston,texas,77036,central,TEC-AC-10000158,technology,accessories,sony 64gb class 10 micro sdhc r40 memory card,57.584,False
402,CA-2015-113166,2015-12-24,2015-12-26,first class,LF-17185,luke foster,consumer,miami,florida,33180,south,OFF-PA-10001947,office supplies,paper,xerox 1974,9.568,False
403,CA-2015-155208,2015-04-16,2015-04-20,standard class,SP-20650,stephanie phelps,corporate,wilmington,north carolina,28403,south,OFF-AR-10003478,office supplies,art,"avery hi-liter everbold pen style fluorescent highlighters, 4/pack",39.072,False
404,CA-2018-117933,2018-12-24,2018-12-29,standard class,RF-19840,roy französisch,consumer,new york city,new york,10024,east,OFF-AP-10004249,office supplies,appliances,staple holder,35.91,False
405,CA-2018-117457,2018-12-08,2018-12-12,standard class,KH-16510,keith herrera,consumer,san francisco,california,94110,west,TEC-AC-10000158,technology,accessories,sony 64gb class 10 micro sdhc r40 memory card,179.95,False
406,CA-2018-117457,2018-12-08,2018-12-12,standard class,KH-16510,keith herrera,consumer,san francisco,california,94110,west,TEC-CO-10004115,technology,copiers,sharp al-1530cs digital copier,1199.976,True
407,CA-2018-117457,2018-12-08,2018-12-12,standard class,KH-16510,keith herrera,consumer,san francisco,california,94110,west,OFF-PA-10003724,office supplies,paper,"wirebound message book, 4 per page",27.15,False
408,CA-2018-117457,2018-12-08,2018-12-12,standard class,KH-16510,keith herrera,consumer,san francisco,california,94110,west,FUR-TA-10002041,furniture,tables,"bevis round conference table top, x-base",1004.024,True
409,CA-2018-117457,2018-12-08,2018-12-12,standard class,KH-16510,keith herrera,consumer,san francisco,california,94110,west,OFF-PA-10002893,office supplies,paper,"wirebound service call books, 5 1/2"" x 4""",9.68,False
410,CA-2018-117457,2018-12-08,2018-12-12,standard class,KH-16510,keith herrera,consumer,san francisco,california,94110,west,OFF-LA-10003766,office supplies,labels,self-adhesive removable labels,28.35,False
411,CA-2018-117457,2018-12-08,2018-12-12,standard class,KH-16510,keith herrera,consumer,san francisco,california,94110,west,OFF-PA-10001970,office supplies,paper,xerox 1908,55.98,False
412,CA-2018-117457,2018-12-08,2018-12-12,standard class,KH-16510,keith herrera,consumer,san francisco,california,94110,west,FUR-BO-10001972,furniture,bookcases,o'sullivan 4-shelf bookcase in odessa pine,1336.829,True
413,CA-2018-117457,2018-12-08,2018-12-12,standard class,KH-16510,keith herrera,consumer,san francisco,california,94110,west,FUR-CH-10003956,furniture,chairs,novimex high-tech fabric mesh task chair,113.568,False
414,CA-2018-142636,2018-11-03,2018-11-07,standard class,KC-16675,kimberly carter,corporate,seattle,washington,98105,west,OFF-PA-10000157,office supplies,paper,xerox 191,139.86,False
415,CA-2018-142636,2018-11-03,2018-11-07,standard class,KC-16675,kimberly carter,corporate,seattle,washington,98105,west,FUR-CH-10001891,furniture,chairs,global deluxe office fabric chairs,307.136,False
416,CA-2018-122105,2018-06-24,2018-06-28,standard class,CJ-12010,caroline jumper,consumer,huntington beach,california,92646,west,OFF-AR-10004344,office supplies,art,bulldog vacuum base pencil sharpener,95.92,False
417,CA-2017-148796,2017-04-14,2017-04-18,standard class,PB-19150,philip brown,consumer,los angeles,california,90004,west,FUR-CH-10004886,furniture,chairs,bevis steel folding chairs,383.8,False
418,CA-2018-154816,2018-11-06,2018-11-10,standard class,VB-21745,victoria brennan,corporate,richmond,kentucky,40475,south,OFF-PA-10003845,office supplies,paper,xerox 1987,5.78,False
419,CA-2018-110478,2018-03-04,2018-03-09,standard class,SP-20860,sung pak,corporate,los angeles,california,90045,west,OFF-AR-10001573,office supplies,art,american pencil,9.32,False
420,CA-2018-110478,2018-03-04,2018-03-09,standard class,SP-20860,sung pak,corporate,los angeles,california,90045,west,OFF-EN-10000483,office supplies,envelopes,"white envelopes, white envelopes with clear poly window",15.25,False
421,CA-2015-142048,2015-06-22,2015-06-25,first class,JE-15745,joel eaton,consumer,louisville,colorado,80027,west,TEC-AC-10004114,technology,accessories,keytronic 6101 series - keyboard - black,196.752,False
422,CA-2018-125388,2018-10-19,2018-10-23,standard class,MP-17965,michael paige,corporate,lawrence,massachusetts,1841,east,FUR-FU-10004712,furniture,furnishings,"westinghouse mesh shade clip-on gooseneck lamp, black",56.56,False
423,CA-2018-125388,2018-10-19,2018-10-23,standard class,MP-17965,michael paige,corporate,lawrence,massachusetts,1841,east,OFF-ST-10000918,office supplies,storage,crate-a-files,32.7,False
424,CA-2018-155705,2018-08-21,2018-08-23,second class,NF-18385,natalie fritzler,consumer,jackson,mississippi,39212,south,FUR-CH-10000015,furniture,chairs,hon multipurpose stacking arm chairs,866.4,True
425,CA-2018-149160,2018-11-23,2018-11-26,second class,JM-15265,janet molinari,corporate,canton,michigan,48187,central,FUR-FU-10003347,furniture,furnishings,coloredge poster frame,28.4,False
426,CA-2018-149160,2018-11-23,2018-11-26,second class,JM-15265,janet molinari,corporate,canton,michigan,48187,central,OFF-BI-10001543,office supplies,binders,gbc velobinder manual binding system,287.92,False
427,CA-2015-101476,2015-09-12,2015-09-13,first class,SD-20485,shirley daniels,home office,new rochelle,new york,10801,east,TEC-MA-10000029,technology,machines,"epson workforce wf-2530 all-in-one printer, copier scanner",69.99,False
428,CA-2018-152275,2018-10-01,2018-10-08,standard class,KH-16630,ken heidel,corporate,san antonio,texas,78207,central,OFF-AR-10000369,office supplies,art,design ebony sketching pencil,6.672,False
429,US-2017-123750,2017-04-15,2017-04-21,standard class,RB-19795,ross baird,home office,gastonia,north carolina,28052,south,OFF-BI-10004584,office supplies,binders,gbc proclick 150 presentation binding system,189.588,False
430,US-2017-123750,2017-04-15,2017-04-21,standard class,RB-19795,ross baird,home office,gastonia,north carolina,28052,south,TEC-AC-10004659,technology,accessories,imation secure+ hardware encrypted usb 2.0 flash drive; 16gb,408.744,False
431,US-2017-123750,2017-04-15,2017-04-21,standard class,RB-19795,ross baird,home office,gastonia,north carolina,28052,south,TEC-AC-10004659,technology,accessories,imation secure+ hardware encrypted usb 2.0 flash drive; 16gb,291.96,False
432,US-2017-123750,2017-04-15,2017-04-21,standard class,RB-19795,ross baird,home office,gastonia,north carolina,28052,south,OFF-ST-10000617,office supplies,storage,woodgrain magazine files by perma,4.768,False
433,CA-2017-127369,2017-06-06,2017-06-07,first class,DB-13060,dave brooks,consumer,lowell,massachusetts,1852,east,OFF-ST-10003306,office supplies,storage,letter size cart,714.3,True
434,US-2015-150574,2015-12-19,2015-12-25,standard class,MK-18160,mike kennedy,consumer,jacksonville,florida,32216,south,OFF-BI-10000773,office supplies,binders,insertable tab post binder dividers,4.812,False
435,US-2015-150574,2015-12-19,2015-12-25,standard class,MK-18160,mike kennedy,consumer,jacksonville,florida,32216,south,TEC-AC-10002600,technology,accessories,belkin qode fastfit bluetooth keyboard,247.8,False
436,CA-2017-147375,2017-06-12,2017-06-14,second class,PO-19180,philisse overcash,home office,chicago,illinois,60623,central,TEC-MA-10002937,technology,machines,"canon color imageclass mf8580cdw wireless laser all-in-one printer, copier, scanner",1007.979,True
437,CA-2017-147375,2017-06-12,2017-06-14,second class,PO-19180,philisse overcash,home office,chicago,illinois,60623,central,OFF-PA-10001970,office supplies,paper,xerox 1908,313.488,False
438,CA-2018-130043,2018-09-15,2018-09-19,standard class,BB-11545,brenda bowman,corporate,houston,texas,77070,central,OFF-PA-10002230,office supplies,paper,xerox 1897,31.872,False
439,CA-2018-157252,2018-01-20,2018-01-23,second class,CV-12805,cynthia voltz,corporate,new york city,new york,10024,east,FUR-CH-10003396,furniture,chairs,global deluxe steno chair,207.846,False
440,CA-2017-115756,2017-09-05,2017-09-07,second class,PK-19075,pete kriz,consumer,detroit,michigan,48227,central,FUR-FU-10000246,furniture,furnishings,aluminum document frame,12.22,False
441,CA-2017-115756,2017-09-05,2017-09-07,second class,PK-19075,pete kriz,consumer,detroit,michigan,48227,central,OFF-ST-10000060,office supplies,storage,fellowes bankers box staxonsteel drawer file/stacking system,194.94,False
442,CA-2017-115756,2017-09-05,2017-09-07,second class,PK-19075,pete kriz,consumer,detroit,michigan,48227,central,OFF-ST-10003058,office supplies,storage,eldon mobile mega data cart  mega stackable  add-on trays,70.95,False
443,CA-2017-115756,2017-09-05,2017-09-07,second class,PK-19075,pete kriz,consumer,detroit,michigan,48227,central,OFF-PA-10002222,office supplies,paper,"xerox color copier paper, 11"" x 17"", ream",91.36,False
444,CA-2017-115756,2017-09-05,2017-09-07,second class,PK-19075,pete kriz,consumer,detroit,michigan,48227,central,FUR-CH-10002372,furniture,chairs,office star - ergonomically designed knee chair,242.94,False
445,CA-2017-115756,2017-09-05,2017-09-07,second class,PK-19075,pete kriz,consumer,detroit,michigan,48227,central,OFF-LA-10001317,office supplies,labels,avery 520,22.05,False
446,CA-2018-154214,2018-03-20,2018-03-25,second class,TB-21595,troy blackwell,consumer,columbus,indiana,47201,central,FUR-FU-10000206,furniture,furnishings,"ge general purpose, extra long life, showcase & floodlight incandescent bulbs",2.91,False
447,CA-2017-166674,2017-04-01,2017-04-03,second class,RB-19360,raymond buch,consumer,auburn,new york,13021,east,OFF-AR-10000588,office supplies,art,newell 345,59.52,False
448,CA-2017-166674,2017-04-01,2017-04-03,second class,RB-19360,raymond buch,consumer,auburn,new york,13021,east,OFF-ST-10001469,office supplies,storage,fellowes bankers box recycled super stor/drawer,161.94,False
449,CA-2017-166674,2017-04-01,2017-04-03,second class,RB-19360,raymond buch,consumer,auburn,new york,13021,east,OFF-AR-10001953,office supplies,art,boston 1645 deluxe heavier-duty electric pencil sharpener,263.88,False
450,CA-2017-166674,2017-04-01,2017-04-03,second class,RB-19360,raymond buch,consumer,auburn,new york,13021,east,OFF-AR-10003156,office supplies,art,50 colored long pencils,30.48,False
451,CA-2017-166674,2017-04-01,2017-04-03,second class,RB-19360,raymond buch,consumer,auburn,new york,13021,east,OFF-AR-10004974,office supplies,art,newell 342,9.84,False
452,CA-2017-166674,2017-04-01,2017-04-03,second class,RB-19360,raymond buch,consumer,auburn,new york,13021,east,TEC-PH-10002365,technology,phones,belkin grip candy sheer case / cover for iphone 5 and 5s,35.12,False
453,CA-2018-147277,2018-10-20,2018-10-24,standard class,EB-13705,ed braxton,corporate,akron,ohio,44312,east,FUR-TA-10001539,furniture,tables,chromcraft rectangular conference tables,284.364,False
454,CA-2018-147277,2018-10-20,2018-10-24,standard class,EB-13705,ed braxton,corporate,akron,ohio,44312,east,OFF-ST-10000142,office supplies,storage,deluxe rollaway locking file with drawer,665.408,True
455,CA-2017-100153,2017-12-13,2017-12-17,standard class,KH-16630,ken heidel,corporate,norman,oklahoma,73071,central,TEC-AC-10001772,technology,accessories,memorex mini travel drive 16 gb usb 2.0 flash drive,63.88,False
456,US-2015-110674,2015-02-12,2015-02-18,standard class,SC-20095,sanjit chand,consumer,concord,california,94521,west,FUR-CH-10000225,furniture,chairs,"global geo office task chair, gray",129.568,False
457,US-2017-157945,2017-09-26,2017-10-01,standard class,NF-18385,natalie fritzler,consumer,decatur,illinois,62521,central,FUR-CH-10002331,furniture,chairs,hon 4700 series mobuis mid-back task chairs with adjustable arms,747.558,True
458,US-2017-157945,2017-09-26,2017-10-01,standard class,NF-18385,natalie fritzler,consumer,decatur,illinois,62521,central,OFF-EN-10001415,office supplies,envelopes,staple envelope,8.928,False
459,CA-2016-109638,2016-12-15,2016-12-22,standard class,JH-15985,joseph holt,consumer,seattle,washington,98115,west,OFF-AP-10002472,office supplies,appliances,3m office air cleaner,103.92,False
460,CA-2016-109638,2016-12-15,2016-12-22,standard class,JH-15985,joseph holt,consumer,seattle,washington,98115,west,TEC-AC-10004571,technology,accessories,logitech g700s rechargeable gaming mouse,899.91,True
461,CA-2016-109638,2016-12-15,2016-12-22,standard class,JH-15985,joseph holt,consumer,seattle,washington,98115,west,OFF-BI-10001098,office supplies,binders,acco d-ring binder w/dubllock,51.312,False
462,CA-2017-109869,2017-04-22,2017-04-29,standard class,TN-21040,tanja norvell,home office,phoenix,arizona,85023,west,FUR-FU-10000023,furniture,furnishings,eldon wave desk accessories,23.56,False
463,CA-2017-109869,2017-04-22,2017-04-29,standard class,TN-21040,tanja norvell,home office,phoenix,arizona,85023,west,FUR-TA-10001889,furniture,tables,bush advantage collection racetrack conference table,1272.63,True
464,CA-2017-109869,2017-04-22,2017-04-29,standard class,TN-21040,tanja norvell,home office,phoenix,arizona,85023,west,OFF-BI-10000315,office supplies,binders,poly designer cover & back,28.485,False
465,CA-2017-109869,2017-04-22,2017-04-29,standard class,TN-21040,tanja norvell,home office,phoenix,arizona,85023,west,OFF-SU-10003505,office supplies,supplies,premier electric letter opener,185.376,False
466,CA-2017-109869,2017-04-22,2017-04-29,standard class,TN-21040,tanja norvell,home office,phoenix,arizona,85023,west,OFF-AP-10002578,office supplies,appliances,"fellowes premier superior surge suppressor, 10-outlet, with phone and remote",78.272,False
467,US-2016-101399,2016-01-17,2016-01-24,standard class,JS-15940,joni sundaresam,home office,park ridge,illinois,60068,central,FUR-FU-10002918,furniture,furnishings,eldon clustermat chair mat with cordless antistatic protection,254.744,False
468,CA-2018-154907,2018-03-31,2018-04-04,standard class,DS-13180,david smith,corporate,amarillo,texas,79109,central,FUR-BO-10002824,furniture,bookcases,bush mission pointe library,205.3328,False
469,US-2017-100419,2017-12-16,2017-12-20,second class,CC-12670,craig carreira,consumer,chicago,illinois,60610,central,OFF-BI-10002194,office supplies,binders,cardinal hold-it cd pocket,4.788,False
470,CA-2016-154144,2016-12-20,2016-12-24,standard class,MH-17785,maya herman,corporate,lindenhurst,new york,11757,east,OFF-PA-10004071,office supplies,paper,"eaton premium continuous-feed paper, 25% cotton, letter size, white, 1000 shts/box",55.48,False
471,CA-2015-144666,2015-11-09,2015-11-11,second class,JP-15520,jeremy pistek,consumer,san francisco,california,94110,west,OFF-ST-10002743,office supplies,storage,safco boltless steel shelving,340.92,False
472,CA-2015-144666,2015-11-09,2015-11-11,second class,JP-15520,jeremy pistek,consumer,san francisco,california,94110,west,FUR-BO-10001601,furniture,bookcases,"sauder mission library with doors, fruitwood finish",222.666,False
473,CA-2015-144666,2015-11-09,2015-11-11,second class,JP-15520,jeremy pistek,consumer,san francisco,california,94110,west,TEC-PH-10002680,technology,phones,samsung galaxy note 3,703.968,True
474,CA-2015-144666,2015-11-09,2015-11-11,second class,JP-15520,jeremy pistek,consumer,san francisco,california,94110,west,OFF-ST-10001321,office supplies,storage,"decoflex hanging personal folder file, blue",92.52,False
475,CA-2015-144666,2015-11-09,2015-11-11,second class,JP-15520,jeremy pistek,consumer,san francisco,california,94110,west,OFF-PA-10001509,office supplies,paper,"recycled desk saver line ""while you were out"" book, 5 1/2"" x 4""",62.65,False
476,CA-2015-144666,2015-11-09,2015-11-11,second class,JP-15520,jeremy pistek,consumer,san francisco,california,94110,west,OFF-PA-10003465,office supplies,paper,xerox 1912,94.85,False
